date,portfolio_return,gross_return,net_return,trading_cost,eligible_count,candidate_family,market_risk_off,risk_stage,market_momentum,cash_weight_target,cash_after_trade,selected_count,buy_candidate_count,keep_candidate_count
2023-01-13,0.04242627,0.04272618,0.04242627,0.00029991,443,momentum_equal_weight_elastic,False,risk_on,0.05526806,0.00000000,0.00000000,8,11,32
2023-01-20,-0.01377821,-0.01352791,-0.01377821,0.00026092,443,momentum_equal_weight_elastic,False,risk_on,0.01276661,0.00000000,-0.00000000,8,12,32
2023-01-27,0.01546142,0.01575496,0.01546142,0.00030179,444,momentum_equal_weight_elastic,False,caution,-0.01705734,0.08000000,0.07507908,8,12,29
2023-02-03,-0.05903179,-0.05868897,-0.05903179,0.00035789,444,momentum_equal_weight_elastic,False,risk_on,0.07716415,0.00000000,0.01104143,8,11,28
2023-02-10,-0.06119193,-0.06102563,-0.06119193,0.00016337,444,momentum_equal_weight_elastic,False,risk_on,0.09411154,0.00000000,0.00079467,7,3,24
2023-02-17,-0.01638852,-0.01613109,-0.01638852,0.00023741,444,momentum_equal_weight_elastic,False,risk_on,0.10329230,0.00000000,0.00000000,7,5,24
2023-02-24,-0.03617071,-0.03599908,-0.03617071,0.00015568,444,momentum_equal_weight_elastic,False,risk_on,0.12461795,0.00000000,0.00000000,7,3,25
2023-03-03,0.04175448,0.04187934,0.04175448,0.00010916,445,momentum_equal_weight_elastic,False,risk_on,0.19407151,0.00000000,-0.01083664,6,4,20
2023-03-10,-0.06234939,-0.06190978,-0.06234939,0.00040040,445,momentum_equal_weight_elastic,False,risk_on,0.20613944,0.00000000,0.00235226,8,9,28
2023-03-17,0.03069968,0.03094996,0.03069968,0.00021374,447,momentum_equal_weight_elastic,False,risk_on,0.25734656,0.00000000,-0.00142579,8,4,28
2023-03-24,-0.01387513,-0.01352228,-0.01387513,0.00031059,447,momentum_equal_weight_elastic,False,risk_on,0.20733959,0.00000000,0.00514830,8,12,33
2023-03-31,-0.01598082,-0.01555388,-0.01598082,0.00037059,447,momentum_equal_weight_elastic,False,risk_on,0.18548065,0.00000000,0.01568453,8,9,30
2023-04-06,0.02122351,0.02178393,0.02122351,0.00047868,448,momentum_equal_weight_elastic,False,risk_on,0.16657148,0.00000000,0.00000000,8,9,26
2023-04-14,0.03426710,0.03471215,0.03426710,0.00038820,448,momentum_equal_weight_elastic,False,risk_on,0.09531327,0.00000000,-0.00517260,8,13,34
2023-04-21,-0.03364081,-0.03334903,-0.03364081,0.00026323,448,momentum_equal_weight_elastic,False,risk_on,0.12219484,0.00000000,0.00109020,8,12,34
2023-04-28,0.00693562,0.00732623,0.00693562,0.00034054,448,momentum_equal_weight_elastic,False,risk_on,0.17135922,0.00000000,0.00000000,8,11,32
2023-05-05,0.00615334,0.00660902,0.00615334,0.00040003,448,momentum_equal_weight_elastic,False,risk_on,0.16204860,0.00000000,0.00000000,8,11,28
